시설명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
이튼스쿨어린이집,경기도,양주시,경기도 양주시 평화로1435번길 45,경기도 양주시 덕계동671-1,37.82084726,127.0451877,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
송랑유치원,경기도,양주시,경기도 양주시 고읍남로39번길 95,경기도 양주시 광사동 681,37.78956107,127.0804906,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
사랑유치원,경기도,양주시,경기도 양주시 고암길 270,경기도 양주시 고암동121-7,37.83495743,127.0708614,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
양주유치원,경기도,양주시,경기도 양주시 옥정동로 240,경기도 양주시 옥정동1033,37.82816043,127.0992096,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
예일유치원,경기도,양주시,경기도 양주시 고읍로 17,경기도 양주시 고읍동 443,37.80103119,127.0790417,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
효촌초,경기도,양주시,경기도 양주시 광적면 화합로248번길 18,경기도 양주시 광적면 덕도리755,37.85796376,126.9632755,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
덕현초,경기도,양주시,경기도 양주시 부흥로 1989,경기도 양주시 고읍동80-2,37.79963799,127.0808351,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
옥정초,경기도,양주시,경기도 양주시 옥정로5길 42-9,경기도 양주시 옥정동956,37.82335056,127.0884163,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
율정초,경기도,양주시,경기도 양주시 옥정동로 245-41,경기도 양주시 옥정동1028,37.8280661,127.0960621,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
천보초,경기도,양주시,경기도 양주시 옥정동로9가길 31-15,경기도 양주시 율정동543-1,37.83353909,127.0949733,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
도담학교,경기도,양주시,경기도 양주시 옥정서로5길 121,경기도 양주시 옥정동884,37.83385597,127.0812535,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
주원초,경기도,양주시,경기도 양주시 고암길 242,경기도 양주시 고암동580-5,37.83553577,127.0728956,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
삼상초,경기도,양주시,경기도 양주시 장흥면 일영로 641,경기도 양주시 장흥면 삼상리 288,37.70034708,126.9299518,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
유양초,경기도,양주시,경기도 양주시 부흥로 1373-7,경기도 양주시 유양동511-1,37.78606401,127.0272066,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
연곡초,경기도,양주시,경기도 양주시 월암로170번길 107,경기도 양주시 연곡리13-3,37.8069164,126.9618304,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
은봉초,경기도,양주시,경기도 양주시 꿈나무로 321,경기도 양주시 복지리 303-8,37.78141434,126.9836178,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
백석초,경기도,양주시,경기도 양주시 중앙로223번길 10-11,경기도 양주시 오산리 524,36.97651972,127.3070217,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
신지초,경기도,양주시,경기도 양주시 백석읍 양주산성로574번길 20,경기도 양주시 백석읍 복지리156,37.78831149,126.9901962,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
가납초,경기도,양주시,경기도 양주시 광적면 부흥로 793,경기도 양주시 광적면 가납리799-2,37.81939865,126.9824246,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
상수초,경기도,양주시,경기도 양주시 남면 화합로 503,경기도 양주시 남면 상수리443-2,37.8692227,126.9879631,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
남면초,경기도,양주시,경기도 양주시 개나리18길 100,경기도 양주시 남면286-2,37.85830743,126.9757978,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
양덕분교,경기도,양주시,경기도 양주시 은남로119번길 373,경기도 양주시 남면 한산리273-3,37.90770012,126.9988148,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
봉암초,경기도,양주시,경기도 양주시 은현면 삼육사로 473,경기도 양주시 은현면 봉암리 403-3,37.91072948,127.006071,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
은현초,경기도,양주시,경기도 양주시 은현면 화합로 912-20,경기도 양주시 은현면 선암리 553-2,37.86433481,127.0227461,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
칠봉초,경기도,양주시,경기도 양주시 회정로 156,경기도 양주시 고암동121,37.83808604,127.0703623,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
회천초,경기도,양주시,경기도 양주시 고암길 73,경기도 양주시 고암동122-1,37.83265552,127.0696146,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
고암초,경기도,양주시,경기도 양주시 고암길 320,경기도 양주시 덕정동208-13,37.83516678,127.0681674,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
덕정초,경기도,양주시,경기도 양주시 덕정1길 28,경기도 양주시 덕정동123,37.84677221,127.0640354,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
회정초,경기도,양주시,경기도 양주시 평화로 1567,경기도 양주시 회정동344-1,37.83020916,127.0521646,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
경원초등학교,인천광역시,미추홀구,인천광역시 미추홀구 경인로 511,인천광역시 미추홀구 주안동 1620,37.4613660211,126.6957692103,인천광역시 미추홀구청,032-880-4518,2025-01-05,3510500,인천광역시 미추홀구
덕계초,경기도,양주시,경기도 양주시 평화로1489번길 29,경기도 양주시 덕계동524-9,37.82302548,127.0474801,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
덕산초,경기도,양주시,경기도 양주시 평화로 1418-6,경기도 양주시 덕계동 420-1,37.81819328,127.047730,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
광사초,경기도,양주시,경기도 양주시 고읍남로191번길12,경기도 양주시 광사동 660,37.79145616,127.0838384,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
만송초,경기도,양주시,경기도 양주시 고읍로117-32,경기도 양주시 만송동 702,37.79758552,127.0851619,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
광숭초,경기도,양주시,경기도 양주시 삼숭로58번길100,경기도 양주시 삼숭동 186-6,37.80159471,127.1073899,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
삼숭초,경기도,양주시,경기도 양주시 삼숭로38번길112,경기도 양주시 삼숭동 679-2,37.79671054,127.1081152,경기도 양주시청,031-8082-6732,2025-12-18,5590000,경기도 양주시
석암초등학교,인천광역시,미추홀구,인천광역시 미추홀구 주안동로 46,인천광역시 미추홀구 주안동 55-1,37.4623500000,126.6867275000,인천광역시 미추홀구청,032-880-4518,2025-01-05,3510500,인천광역시 미추홀구
승학초등학교,인천광역시,미추홀구,인천광역시 미추홀구 주승로 259,인천광역시 미추홀구 관교동 13-4,37.4404027126,126.6965587641,인천광역시 미추홀구청,032-880-4518,2025-01-05,3510500,인천광역시 미추홀구
옐로카펫(매봉초-우성아파트 101동 사이),서울특별시,구로구,서울특별시 구로구 고척로21길 55,,37.50491523,126.8443653,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(고원초 정문 앞),서울특별시,구로구,서울특별시 구로구 경인로46길 13,,37.49761122,126.865736,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(부일로9길 133 맞은편),서울특별시,구로구,서울특별시 구로구 부일로9길 158,,37.49881449,126.8207519,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(천왕초교 앞 사거리),서울특별시,구로구,서울특별시 구로구 천왕로1길 11,,37.481448,126.8370629,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(구로5동주민센터-신구로초교 사이),서울특별시,구로구,서울특별시 구로구 가마산로27길 69,,37.49966003,126.8897631,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(미래초 사거리),서울특별시,구로구,서울특별시 구로구 새말로 73,,37.50510665,126.888006,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(가마산로26길 41 앞),서울특별시,구로구,서울특별시 구로구 구로중앙로14길 43,,37.49407053,126.8927802,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(세곡초 정문 경사로 앞 횡단보도),서울특별시,구로구,서울특별시 구로구 고척로33길 34,,37.5050561,126.8491198,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(세곡초 정문 애경피아노 앞 횡단보도),서울특별시,구로구,서울특별시 구로구 고척로33길 34,,37.5050561,126.8491198,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(구로소방서 건너편),서울특별시,구로구,서울특별시 구로구 중앙로 6,,37.49897255,126.8647727,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(신도림초 정문 앞),서울특별시,구로구,서울특별시 구로구 신도림로19길 44,,37.51198439,126.8832546,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(구일로8길 56 사거리),서울특별시,구로구,서울특별시 구로구 구일로 68,,37.49319187,126.8734727,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(구일고등학교 정문 앞),서울특별시,구로구,서울특별시 구로구 구일로 68,,37.49319187,126.8734727,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(덕의초 시설 정문 앞),서울특별시,구로구,서울특별시 구로구 고척로 213,,37.506089,126.857346,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(매화마을 입구 앞),서울특별시,구로구,서울특별시 구로구 연동로 169,,37.47636452,126.822281,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(중앙로15길 65),서울특별시,구로구,서울특별시 구로구 고척로 213,,37.50602797,126.857346,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(고척초 정문 앞 대각선 횡단보도),서울특별시,구로구,서울특별시 구로구 경서로 31,,37.50094829,126.8569793,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(구로초),서울특별시,구로구,서울특별시 구로구 구로중앙로27길 21,,37.49781973,126.8849453,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(천왕파출소 건너편),서울특별시,구로구,서울특별시 구로구 오리로 1106,,37.48418114,126.8416517,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(병설유치원 정문 앞),서울특별시,구로구,서울특별시 구로구 고척로21길 55,,37.50491523,126.8443653,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(오정초 정문 앞),서울특별시,구로구,서울특별시 구로구 경인로2길 10,,37.49016566,126.8264392,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(오류로 51 앞),서울특별시,구로구,서울특별시 구로구 서해안로24길 22,,37.48968652,126.8391127,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
옐로카펫(코레일오류동어린이집 정문 앞),서울특별시,구로구,서울특별시 구로구 경인로20가길 24,,37.49548352,126.8453292,서울특별시 구로구청 교통행정과,02-860-3192,2024-12-26,3160000,서울특별시 구로구
